126;154;154 - SANT'UGUZZONE;Decreto 255 del 4 giugno 2021;IN PRE-ESERCIZIO;9.2266757021784;45.5203975580055;(45.5203975580055, 9.2266757021784)
127;158;158 - EL ALAMEIN;Decreto 255 del 4 giugno 2021;IN PRE-ESERCIZIO;9.15430753860489;45.5181229677027;(45.5181229677027, 9.15430753860489)
128;159;159 - MAFFI;Decreto 255 del 4 giugno 2021;IN PRE-ESERCIZIO;9.15421861686679;45.5181556990816;(45.5181556990816, 9.15421861686679)
129;160;160 - MARAZZA;Decreto 255 del 4 giugno 2021;IN PRE-ESERCIZIO;9.15602350868556;45.5166745990278;(45.5166745990278, 9.15602350868556)
130;161;161 - CASCINA DEI PRATI;Decreto 255 del 4 giugno 2021;IN PRE-ESERCIZIO;9.15687652222528;45.513844933068;(45.513844933068, 9.15687652222528)
131;162;162 - NAVIGLIO PAVESE 2;Decreto 255 del 4 giugno 2021;ATTIVI E SANZIONANTI;9.16746448776938;45.4229838617262;(45.4229838617262, 9.16746448776938)
132;163;163 - BANFI;Decreto 255 del 4 giugno 2021;ATTIVI E SANZIONANTI;9.16496397207038;45.4135852973707;(45.4135852973707, 9.16496397207038)
133;164;164 - BRUSUGLIO;Decreto 255 del 4 giugno 2021;IN PRE-ESERCIZIO;9.17810073200623;45.5164453729685;(45.5164453729685, 9.17810073200623)
134;165;165 - SBARBARO;Decreto 255 del 4 giugno 2021;IN PRE-ESERCIZIO;9.17901292498198;45.5164942012584;(45.5164942012584, 9.17901292498198)
135;167;167 - MAJORANA;Decreto 255 del 4 giugno 2021;IN PRE-ESERCIZIO;9.18235953029819;45.5137666087549;(45.5137666087549, 9.18235953029819)
136;173;173 - ALGARDI;Decreto 255 del 4 giugno 2021;DA PROGRAMMARE PRE-ESERCIZIO;9.14604791080907;45.4842727774018;(45.4842727774018, 9.14604791080907)
137;174;174 - OLIVARI;Decreto 255 del 4 giugno 2021;ATTIVI E SANZIONANTI;9.23005652494045;45.4919596586938;(45.4919596586938, 9.23005652494045)
138;175;175 - PONALE;Decreto 255 del 4 giugno 2021;IN PRE-ESERCIZIO;9.209258328364;45.5226000257695;(45.5226000257695, 9.209258328364)
139;176;176 - BERBERA;Decreto 255 del 4 giugno 2021;IN PRE-ESERCIZIO;9.2024324866759;45.5255304838883;(45.5255304838883, 9.2024324866759)
140;177;177 - AMORETTI;Decreto 255 del 4 giugno 2021;IN PRE-ESERCIZIO;9.14639606027919;45.5207074555033;(45.5207074555033, 9.14639606027919)
141;178;178 - VAL LAGARINA;Decreto 255 del 4 giugno 2021;ATTIVI E SANZIONANTI;9.13585783301406;45.5209567630638;(45.5209567630638, 9.13585783301406)
142;179;179 - COGNE;Decreto 255 del 4 giugno 2021;ATTIVI E SANZIONANTI;9.12477769303724;45.5155646931083;(45.5155646931083, 9.12477769303724)
143;180;180 - MONSIGNOR ROMERO 2;Decreto 255 del 4 giugno 2021;ATTIVI E SANZIONANTI;9.08559969975412;45.4632232787822;(45.4632232787822, 9.08559969975412)
144;181;181 - FROSINONE;Decreto 255 del 4 giugno 2021;ATTIVI E SANZIONANTI;9.08202106498203;45.4625626505311;(45.4625626505311, 9.08202106498203)
145;182;182 - CUSAGO;Decreto 255 del 4 giugno 2021;ATTIVI E SANZIONANTI;9.07526599880745;45.4592093833456;(45.4592093833456, 9.07526599880745)
146;184;184 - ALDO ROSSI;Decreto 255 del 4 giugno 2021;ATTIVI E SANZIONANTI;9.14879233475979;45.4855269645512;(45.4855269645512, 9.14879233475979)
147;185;185 - SAN BERNARDO 3;Decreto 255 del 4 giugno 2021;ATTIVI E SANZIONANTI;9.23737420382877;45.4172139458187;(45.4172139458187, 9.23737420382877)
148;186;186 - CASCINA MERLATA 1;Decreto 255 del 4 giugno 2021;ATTIVI E SANZIONANTI;9.10490825671881;45.5126210600772;(45.5126210600772, 9.10490825671881)
149;187;187 - PECORI GIRALDI;Decreto 255 del 4 giugno 2021;ATTIVI E SANZIONANTI;9.23276237728837;45.4410310369312;(45.4410310369312, 9.23276237728837)
150;188;188 - SULMONA;Decreto 255 del 4 giugno 2021;ATTIVI E SANZIONANTI;9.22916842281781;45.4447304587788;(45.4447304587788, 9.22916842281781)
151;189;189 - MONTE CIMONE;Decreto 255 del 4 giugno 2021;ATTIVI E SANZIONANTI;9.22896838759501;45.4506049628714;(45.4506049628714, 9.22896838759501)
152;190;190 - CADIBONA;Decreto 255 del 4 giugno 2021;ATTIVI E SANZIONANTI;9.22885746076516;45.4537105993919;(45.4537105993919, 9.22885746076516)
153;191;191 - LOMBROSO 1;Decreto 255 del 4 giugno 2021;ATTIVI E SANZIONANTI;9.22883657652023;45.4562686491528;(45.4562686491528, 9.22883657652023)
154;192;192 - LOMBROSO 2;Decreto 255 del 4 giugno 2021;DA PROGRAMMARE PRE-ESERCIZIO;9.23286918728649;45.4561549937462;(45.4561549937462, 9.23286918728649)
155;193;193 - BONFADINI;Decreto 255 del 4 giugno 2021;ATTIVI E SANZIONANTI;9.22889181583942;45.4485624617592;(45.4485624617592, 9.22889181583942)
156;194;194 - GAGGIA;Decreto 255 del 4 giugno 2021;ATTIVI E SANZIONANTI;9.2338192142291;45.4385920876137;(45.4385920876137, 9.2338192142291)
157;195;195 - CASCINA MERLATA 2;Decreto 255 del 4 giugno 2021;ATTIVI E SANZIONANTI;9.10514248996818;45.511781086843;(45.511781086843, 9.10514248996818)
158;197;197 - VISERBA;Decreto 255 del 4 giugno 2021;IN PRE-ESERCIZIO;9.22467023630792;45.5215242026033;(45.5215242026033, 9.22467023630792)
159;198;198 - BORSA;Decreto 493 del 18 Dicembre 2019;ATTIVI E SANZIONANTI;9.09578514887203;45.5045608047628;(45.5045608047628, 9.09578514887203)
160;199;199 - CILEA;Decreto 493 del 18 Dicembre 2019;ATTIVI E SANZIONANTI;9.09525881664752;45.504495313731;(45.504495313731, 9.09525881664752)
161;200;200 - BARDOLINO;Decreto 255 del 4 giugno 2021;DA PROGRAMMARE PRE-ESERCIZIO;9.14007416771784;45.4277033909121;(45.4277033909121, 9.14007416771784)
